module,type,name,res_id,src,value,comments
base,model,"ir.module.module,description",base.module_base_sparse_field,"
        The purpose of this module is to implement ""sparse"" fields, i.e., fields
        that are mostly null. This implementation circumvents the PostgreSQL
        limitation on the number of columns in a table. The values of all sparse
        fields are stored in a ""serialized"" field in the form of a JSON mapping.
    ","
        The purpose of this module is to implement ""sparse"" fields, i.e., fields
        that are mostly null. This implementation circumvents the PostgreSQL
        limitation on the number of columns in a table. The values of all sparse
        fields are stored in a ""serialized"" field in the form of a JSON mapping.
    ",
base,model,"ir.module.module,description",base.module_maintenance,"
        Track equipment and manage maintenance requests.","
Supervisió d'equips i gestió de peticions de manteniment.",
base,model,"ir.module.module,description",base.module_hr_recruitment_survey,"
        Use interview forms during recruitment process.
        This module is integrated with the survey module
        to allow you to define interviews for different jobs.
    ","
Utilitzar formularis d'entrevista durant el procés de selecció.
Aquest mòdul està integrat amb el mòdul d'enquestes per permetre definir entrevistes personalitzades per diversos llocs de treball.",
base,model,"ir.module.module,description",base.module_l10n_multilang,"
    * Multi language support for Chart of Accounts, Taxes, Tax Codes, Journals,
      Accounting Templates, Analytic Chart of Accounts and Analytic Journals.
    * Setup wizard changes
        - Copy translations for COA, Tax, Tax Code and Fiscal Position from
          templates to target objects.
    ","
* Suport multi-idioma pels plans de comptes, impostos, codis d'impostos, diaris, plantilles de comptabilitat, plans de comptes analítics i diaris analítics.
* Canvis en l'assistent de configuració
-Copiar traduccions pel pla de comptes, els impostos, els codis d'impostos, els codis d'impost, les posicions fiscals de la plantilla als objectes.",
base,model,"ir.module.module,description",base.module_test_documentation_examples,"
    Contains pieces of code to be used as technical documentation examples
    (via the ``literalinclude`` directive) in situations where they can be
    syntax-checked and tested.
    ","
Conte trossos de codi a ser utilitzats com a exemples de documentació tècnica (via la directiva ""literalinclude"") en situacions on pot ser validada la sintaxi testejada.",
base,model,"ir.module.module,description",base.module_website_sale_stock,"
    Display delivery orders (picking) infos on the website
","
Mostrar informació de les comandes d'entrega (picking) a la pàgina web
",
base,model,"ir.module.module,description",base.module_account_lock,"
    Make the lock date irreversible:

    * You cannot define stricter conditions on advisors than on users. Then, the lock date on advisor must be set before the lock date for users.
    * You cannot lock a period that is not finished yet. Then, the lock date for advisors must be set before the last day of the previous month.
    * The new lock date for advisors must be set after the previous lock date.
    ","
    Make the lock date irreversible:

    * You cannot define stricter conditions on advisors than on users. Then, the lock date on advisor must be set before the lock date for users.
    * You cannot lock a period that is not finished yet. Then, the lock date for advisors must be set before the last day of the previous month.
    * The new lock date for advisors must be set after the previous lock date.
    ",
base,model,"ir.module.module,description",base.module_hr_timesheet_attendance,"
    Module linking the attendance module to the timesheet app.
    ","
El modul uneix el mòdul d'assistències amb l'aplicació de part d'hores.",
base,model,"ir.module.module,description",base.module_payment_payumoney,"
    PayuMoney Payment Acquirer for India.

    PayUmoney payment gateway supports only INR currency.
    ","
Sistema de pagament PayUMoney Acquirer per l'Índia.
La plataforma de pagament PayUMore només suporta Rupies Indus (INR).",
base,model,"ir.module.module,description",base.module_report_intrastat,"
A module that adds intrastat reports.
=====================================

This module gives the details of the goods traded between the countries of
European Union.","
Un mòdul que afegeix informes intrastat.
=====================================

Aquest mòdul ofereix detalls dels béns comerciats entre països de l'Unió Europea.",
base,model,"ir.module.module,description",base.module_l10n_be_hr_payroll_account,"
Accounting Data for Belgian Payroll Rules.
==========================================
    ","
Dades comptables per al pagament de nòmines Belgues.
==========================================",
base,model,"ir.module.module,description",base.module_website_mass_mailing,"
Add a snippet in the website builder to subscribe a mass_mailing list
    ","
Afegeix al constructor de llocs web la possibilitat de subscriure's a una llista de correus",
base,model,"ir.module.module,description",base.module_sale_order_dates,"
Add additional date information to the sales order.
===================================================

You can add the following additional dates to a sales order:
------------------------------------------------------------
    * Requested Date (will be used as the expected date on pickings)
    * Commitment Date
    * Effective Date
","
Afegeix informació de dates per les comandes de venda.
===================================================

Pot afegir les següents dates a les comandes de venda:
------------------------------------------------------------
* Data de sol·licitud (s'utilitzarà com la data prevista en albarans)
* Data de recollida
* Data efectiva
",
base,model,"ir.module.module,description",base.module_hr_contract,"
Add all information on the employee form to manage contracts.
=============================================================

    * Contract
    * Place of Birth,
    * Medical Examination Date
    * Company Vehicle

You can assign several contracts per employee.
    ","
Afegeix tota la informació en el formulari d'empleat per gestionar contractes.
=============================================================

* Contracte
* Lloc de naixement,
* Data de l'examen mèdic
* Vehicle de l'empresa

Pot assignar diversos contractes per empleat.",
base,model,"ir.module.module,description",base.module_product_email_template,"
Add email templates to products to be sent on invoice confirmation
==================================================================

With this module, link your products to a template to send complete information and tools to your customer.
For instance when invoicing a training, the training agenda and materials will automatically be sent to your customers.'
    ","
Afegeix plantilles de correus electrònics als productes a ser enviats a la confirmació de la factura
==================================================================

Amb aquest mòdul, pot enllaçar els seus productes a plantilles per enviar als seus clients informació detallada o eines.
Per exemple en facturar una formació l'agenda de la formació i els materials poden ser enviats automàticament al seu client.",
base,model,"ir.module.module,description",base.module_product_margin,"
Adds a reporting menu in products that computes sales, purchases, margins and other interesting indicators based on invoices.
=============================================================================================================================

The wizard to launch the report has several options to help you get the data you need.
","
Afegeix un menú d'informes als productes que calcula les vendes, compres, marges i altres indicadors interessants basats en les factures.
=============================================================================================================================

L'assistent per llençar l'informe té diverses opcions que ajuden a obtenir les dades necessàries.
",
base,model,"ir.module.module,description",base.module_pad,"
Adds enhanced support for (Ether)Pad attachments in the web client.
===================================================================

Lets the company customize which Pad installation should be used to link to new
pads (by default, http://etherpad.com/).
    ","
Afegeix suport estès per adjunts (Ether)Pad al client web
===================================================================

Permet a la companyia personalitzar quina instal·lació de Pad s'ha d'utilitzar per enllaçar amb nous pads (per defecte, http://etherpad.com/)
    ",
base,model,"ir.module.module,description",base.module_l10n_be_intrastat_2019,"
Adds the possibility to specify the origin country of goods and the partner VAT in the Intrastat XML report.
    ","
Adds the possibility to specify the origin country of goods and the partner VAT in the Intrastat XML report.
    ",
base,model,"ir.module.module,description",base.module_pos_mercury,"
Allow credit card POS payments
==============================

This module allows customers to pay for their orders with credit
cards. The transactions are processed by Mercury (developed by Wells
Fargo Bank). A Mercury merchant account is necessary. It allows the
following:

* Fast payment by just swiping a credit card while on the payment screen
* Combining of cash payments and credit card payments
* Cashback
* Supported cards: Visa, MasterCard, American Express, Discover
    ","
Habilita el pagament per targeta de crèdit al TPV
==============================

Aquest mòdul permet als clients pagar les seves compres amb targeta de crèdit.
Les transaccions són processades mitjançant Mercury (desenvolupat per Wells Fargo Bank)
És necessari tenir un compte en Mercury, el que permet:
* Pagament ràpid només passar una targeta de crèdit mentre està en la pantalla de pagament
* Combinació de pagament en metàl·lic i amb targeta de crèdit
* Targetes suportades: Visa, MasterCard, American Express i Discover",
base,model,"ir.module.module,description",base.module_auth_oauth,"
Allow users to login through OAuth2 Provider.
=============================================
","
Permetre als usuaris accedir a través del proveïdor OAuth2. 
=========================================================
",
base,model,"ir.module.module,description",base.module_auth_signup,"
Allow users to sign up and reset their password
===============================================
    ","
Permetre als usuaris, registrar-se i canviar la seva contrasenya
===========================================================

    ",
base,model,"ir.module.module,description",base.module_account_cancel,"
Allows canceling accounting entries.
====================================

This module adds a checkbox on the accounting journals to allow the cancellation of journal entries.

This checkbox is only visible on the accounting journals when the debug mode is active.

If this checkbox is set to TRUE, it allows users to cancel journal entries.

The accounting entry that is cancelled can then be modified and reposted or deleted.

It also operates on invoices, bank statements, payments ...

Be careful with this module as it has audit implications. Cancelling accounting entries is not authorized in all countries.
","
Allows canceling accounting entries.
====================================

This module adds a checkbox on the accounting journals to allow the cancellation of journal entries.

This checkbox is only visible on the accounting journals when the debug mode is active.

If this checkbox is set to TRUE, it allows users to cancel journal entries.

The accounting entry that is cancelled can then be modified and reposted or deleted.

It also operates on invoices, bank statements, payments ...

Be careful with this module as it has audit implications. Cancelling accounting entries is not authorized in all countries.
",
